! CEL
! CE3520K3
! N-channel HJ-FET
! Vds = 0 V Vgs = -2.5 V
# Hz S  MA   R 50
!      f          S11               S21               S12               S22
!    Hz      MAG      ANG      MAG      ANG      MAG      ANG      MAG      ANG
23400000000 0.95227718 62.323238 0.13135593 155.58009 0.13134407 155.93913 0.95989448 78.835716
23500000000 0.95327044 60.667763 0.13283947 153.94066 0.13247506 154.4462 0.959719 77.362122
23600000000 0.95258141 59.178295 0.13404077 152.40669 0.13379401 152.69043 0.95886737 75.915932
23700000000 0.95198613 57.560368 0.13565461 150.96486 0.13537204 151.06285 0.95776355 74.423134
23800000000 0.95149839 55.870129 0.13685407 148.96883 0.13724054 149.52107 0.95748526 72.927422
23900000000 0.95187277 54.445248 0.1383902 147.51338 0.1383792 147.7366 0.95656633 71.434265
24000000000 0.95041418 52.971233 0.14021465 145.9727 0.14004555 146.18857 0.9560321 69.933624
24100000000 0.94951808 51.377083 0.14195195 144.35313 0.14141625 144.66565 0.95497531 68.454338
24200000000 0.94852459 49.809509 0.14349376 142.71146 0.14383391 142.98842 0.95388275 66.985794
24300000000 0.94745034 48.251041 0.14561646 141.07816 0.14573537 141.28267 0.95307642 65.484543
24400000000 0.94715691 46.58337 0.14811927 139.48598 0.14790002 139.77927 0.95234382 63.987186
24500000000 0.94767815 44.894112 0.15056899 137.82593 0.15020654 138.10899 0.95130759 62.483849
24600000000 0.94688267 43.386871 0.15249006 136.17165 0.15245537 136.46828 0.9504267 60.971317
24700000000 0.94552332 41.83173 0.15496862 134.52507 0.15502304 134.80043 0.94867146 59.477036
24800000000 0.94451183 40.278606 0.15750493 132.8387 0.15756701 133.17175 0.94700599 57.917572
24900000000 0.94311178 38.676495 0.16006537 131.2601 0.16019306 131.56047 0.94588149 56.365734
25000000000 0.94216633 36.972858 0.16330764 129.51799 0.16304593 129.89577 0.94426644 54.806156
25100000000 0.94164473 35.234676 0.16628073 127.94807 0.16592558 128.16623 0.94376576 53.284058
25200000000 0.94147867 33.524818 0.16936593 126.2382 0.16924669 126.56165 0.94194156 51.722107
25300000000 0.93942541 31.919418 0.17236738 124.46597 0.17203052 124.84552 0.94096398 50.173908
25400000000 0.93823493 30.376987 0.17539042 122.93806 0.17567404 123.23412 0.93915576 48.57608
25500000000 0.93686181 28.776823 0.17910179 121.22974 0.1794053 121.58562 0.93773562 47.007366
25600000000 0.93600386 27.069199 0.18301323 119.52496 0.1827935 119.83736 0.93642455 45.373203
25700000000 0.93421298 25.382875 0.18662161 117.84209 0.18682905 118.17876 0.93458986 43.788006
25800000000 0.93300676 23.557238 0.19094346 116.1382 0.19062023 116.50192 0.93318349 42.133053
25900000000 0.93286175 21.793467 0.19498864 114.38993 0.19464827 114.7888 0.93098718 40.617268
26000000000 0.93145764 20.182734 0.19874889 112.69863 0.19879882 113.03069 0.92936164 38.939877
