! CEL
! CE3520K3
! N-channel HJ-FET
! Vds = 0 V Vgs = 0 V
# Hz S  MA   R 50
!      f          S11               S21               S12               S22
!    Hz      MAG      ANG      MAG      ANG      MAG      ANG      MAG      ANG
22200000000 0.87336177 1.431747 0.17040817 -155.99268 0.17037944 -155.83385 0.77492732 -102.76678
22300000000 0.87292612 -0.33329105 0.16853465 -157.842 0.16886564 -157.62985 0.77548385 -104.20009
22400000000 0.87168938 -2.2481799 0.16745 -159.57321 0.16727701 -159.44714 0.77643383 -105.55146
22500000000 0.87163484 -4.2065187 0.16605365 -161.47282 0.16607939 -161.24954 0.77624559 -107.03149
22600000000 0.87127894 -6.070488 0.16421431 -163.3322 0.1643361 -163.18263 0.77815562 -108.36082
22700000000 0.86985576 -7.9472361 0.16293278 -165.20929 0.16284944 -164.99179 0.77844828 -109.81982
22800000000 0.87075531 -9.8806381 0.16148958 -167.06783 0.16157496 -166.94177 0.77917153 -111.22111
22900000000 0.87093985 -11.722238 0.16001029 -169.00302 0.15990405 -168.75526 0.77993572 -112.68953
23000000000 0.87049884 -13.603425 0.15861647 -170.84799 0.15848111 -170.65411 0.78000444 -114.09029
23100000000 0.86947703 -15.648335 0.15724286 -172.75082 0.1569337 -172.61349 0.78112411 -115.55418
23200000000 0.86884379 -17.480795 0.15566741 -174.8087 0.15575509 -174.56728 0.78184021 -116.97512
23300000000 0.86657095 -19.430878 0.15452753 -176.67781 0.15434398 -176.4518 0.78337967 -118.36198
23400000000 0.86626858 -21.481367 0.15315749 -178.53827 0.15333419 -178.50482 0.7835573 -119.83593
23500000000 0.86742473 -23.359631 0.15154493 179.55037 0.15220402 179.5087 0.78440797 -121.27251
23600000000 0.8671844 -25.223791 0.15057063 177.50896 0.15052144 177.70732 0.78466022 -122.76443
23700000000 0.86828434 -27.346821 0.14971212 175.39056 0.1498764 175.76366 0.78500086 -124.22616
23800000000 0.86793888 -29.369188 0.14822681 173.55257 0.14827314 173.71849 0.78578186 -125.71053
23900000000 0.86595196 -31.202351 0.1470183 171.42905 0.14716509 171.66156 0.78644377 -127.1842
24000000000 0.8640551 -33.216358 0.14563908 169.47775 0.14600194 169.7114 0.7871272 -128.6881
24100000000 0.86391872 -35.206696 0.14482564 167.3786 0.1448355 167.74582 0.78770435 -130.14839
24200000000 0.86298674 -37.201782 0.14388625 165.32256 0.1440541 165.60817 0.7884447 -131.65756
24300000000 0.86233568 -39.307503 0.14297651 163.34354 0.14297375 163.6682 0.78941417 -133.10411
24400000000 0.86359364 -41.417774 0.14187039 161.27356 0.14235519 161.54388 0.79024285 -134.66731
24500000000 0.8640489 -43.33049 0.14097239 159.12152 0.14118546 159.47435 0.790528 -136.1808
24600000000 0.8618229 -45.313969 0.13995254 157.11964 0.14034848 157.41141 0.79170889 -137.73755
24700000000 0.86089307 -47.368599 0.13914719 155.08659 0.13939054 155.29799 0.79232031 -139.25185
24800000000 0.85975081 -49.515362 0.13848965 153.00259 0.1385812 153.37244 0.79363871 -140.71101
